timestamp;x;y;region;buchstabe
0;949,890498077385;797,884474720904
11,0357323586941;951,26085276928;798,376451928647
26,7967555224895;952,070478132707;808,633582557105
36,5651492476463;954,665581104227;808,849389210757
60,1094971634448;958,128607362749;805,077048110595
72,6181127205491;961,338103699879;795,557168047122
87,633478295058;963,078395164956;795,092516955647
103,321890607476;971,772437946685;786,248584779417
117,674263250083;969,140598382072;788,709033815308
132,210955750197;967,88013686554;790,412799213757
159,256263803691;954,748120320637;792,580404358374
170,786867044866;952,940231305794;795,239839108748
179,272282876074;952,419764811155;798,792094544096
207,018006373197;950,311315038057;796,318739247562
220,835292894393;955,019042874891;787,595705550266
237,355378732085;954,783210332644;785,47085005226
254,965744435787;959,056627090849;783,757735871046
265,885299429297;966,368764720388;784,524740584188
282,431636884809;966,989023721256;786,816975559278
297,938522066921;967,015094054391;787,26438362494
310,349950794131;967,07446998139;786,299971752081
330,00570832938;962,69364485699;784,10928376153
360,549742344767;970,278475257587;785,376395063593
373,576687671244;983,701427156191;787,836054981846
388,582557979971;1002,99125723353;785,659434676004
401,117983698845;1009,08832834551;785,37265690032
415,937299970537;1036,4065018009;765,101299726046
445,671443715692;1059,45742492661;750,15636529988
464,854672174901;1086,91862179754;739,27749283858
507,805108007044;1120,22549462143;720,507474872916
534,317005574703;1125,20217139905;728,89105709965
567,863219030201;1133,3298368121;724,501333926974
581,940228980035;1181,56490902844;702,207451888427
598,932843897492;1231,13794441761;683,140439374361
613,933687303215;1233,28133559677;679,565445041416
627,501862749457;1235,5566527447;677,394206797709
656,568545203656;1247,81305811348;672,408819081659
671,678863428533;1240,27833054378;679,150477157068
702,709948692471;1239,1080340715;682,513846732406
715,74583074078;1244,24836887062;679,717725382149
733,424897480756;1252,37717843152;673,642458664769
748,402281992137;1268,73968597231;662,637792936034
761,348238293082;1279,45471106479;663,524524684588
779,893608346581;1277,10404388485;672,845938522275
807,40474294126;1277,98762630231;675,738200901285
824,499013051391;1294,03752068794;678,312061239602
842,541134048253;1293,2176633407;678,381632533304
851,465007714927;1290,40394431618;678,464636422643
868,519062582403;1289,70922864526;673,537446846858
883,534428156912;1294,24260736758;674,991151280455
896,535680413246;1293,03115754526;673,741348238215
912,574858997017;1296,04206246966;676,457445623455
929,591491349041;1298,48172447733;674,59849703118
960,15898425132;1296,68311074289;675,425138438648
973,359078533947;1287,24608237388;680,778184655901
996,100238721818;1269,78674222844;691,296442652522
1010,72741551325;1271,84099672634;689,491732222543
1022,74562854692;1235,11115821733;708,632638022944
1032,23642540351;1187,48727397478;729,988623006828
1063,41943490878;1155,60058584518;737,685480169457
1079,92499857768;1116,54666798368;749,636265540746
1088,83099880069;1107,38160686759;757,161142028868
1112,37534671649;992,455859796493;793,887674370885
1120,86969926953;997,281577605892;794,322370824974
1138,4275617376;996,527787141504;790,388748361216
1163,9553029947;994,785297349766;790,540487856885
1172,45747517422;986,476319228049;791,533046892079
1184,49076892808;985,46413588718;792,053082118338
1211,52434753627;977,636535009999;800,736912507033
1226,0197077021;951,70060523501;824,701545872078
1255,57790976763;902,026467110319;853,358367529891
1271,57240474969;863,00653847552;866,33922110487
1302,15721254796;835,69924859345;873,869368605708
1345,71646244451;944,04357856192;869,980240189024
1362,04496734217;952,696412997359;868,907630634888
1379,25764899328;1085,6845533576;853,962664143237
1434,81277012825;1203,81406649126;834,244280211016
1451,86794208735;1226,52513576951;830,558801276575
1479,90913589671;1219,53127393271;830,729969577556
1496,45268062502;1230,19000266922;830,43625566013
1510,46434080973;1236,53228702453;831,930729392915
1526,48843867704;1235,42042739147;825,309464250462
1560,56694553047;1237,54067486342;823,844907975904
1571,06312340498;1240,87569415512;824,720636523551
1587,01628605649;1238,65740271986;823,415478227578
1603,61903655529;1247,79691364043;818,357149914552
1615,66014993563;1242,8844074196;811,941128804865
1631,90208035707;1241,59825227746;807,631719564873
1646,93755355105;1239,83548467886;806,776906019112
1660,71127356216;1224,69765762834;816,164571275984
1677,22577394918;1225,29851683101;824,946248299838
1705,82662986219;1220,80443729606;817,377238514954
1722,83767676726;1221,43695420386;825,006657438231
1738,85674772784;1222,43015142831;832,660222436687
1751,93172792718;1212,49665284668;822,459812115034
1769,41251118481;1208,18039926373;813,467866619094
1784,93168435991;1213,82178908348;814,081037295905
1795,96071418002;1207,180049051;812,702935574521
1811,98369495571;1218,18682488901;814,448950971641
1829,00591275841;1221,36236444742;815,465577207336
1859,05954425037;1218,464005509;810,727363562652
1870,93141849339;1195,07655508573;811,019664876466
1885,108966548;1192,88364753378;809,148407141851
1900,14611537382;1199,11077855655;805,853454718031
1917,15045974031;1210,61981156997;805,765528051995
1930,16064871848;1214,9814753324;806,716212693929
1947,19627160206;1208,46904570698;808,882443170919
1964,23971411586;1205,92754111089;807,79323356721
1977,74142270535;1196,23305484774;805,155819986336
2010,30738966167;1178,97581017918;802,54482300019
2022,32448560745;1174,58984957778;802,835137249982
2037,34208536148;1177,20525107122;801,445246190669
2053,3751199469;1171,6974475249;799,456350497983
2065,39500861987;1179,18350211415;798,004611702336
2097,44878980145;1185,33065805595;797,223335858474
2109,46141738817;1184,45494118726;796,233544903659
2155,53970529139;1192,45182329317;793,773078701579
2186,60206907615;1191,30860660226;800,563778796442
2200,60702671856;1190,61492840816;800,690684206289
2232,67197880149;1168,74407007631;805,496084413397
2245,70115831122;1155,10337131598;807,489877515191
2279,24681322277;1160,58085106948;800,357947374824
2321,8699416779;1163,1179582656;799,191809629165
2334,87454520538;1161,02511991825;801,252105245213
2349,77373341471;1163,23856470804;803,401763303736
2366,89425514266;1169,24202339742;807,278619225525
2379,91058811545;1171,21539675819;808,95475685808
2395,93412743509;1171,5909496172;817,841634003224
2411,98615255207;1169,00193595797;817,330630344268
2427,99572824687;1166,53493709262;816,623783183958
2458,04544992372;1168,55020546985;814,029372331838
2472,2866721116;1169,15814510062;802,491013088003
2488,10187414289;1167,1560788506;807,188024643458
2503,27698358893;1177,17925502256;803,627562020132
